Time,TimeStamp, AccX, AccY, AccZ, GyrX, GyrY, GyrZ, MagX, MagY, MagZ, Roll, Pitch, Yaw, Qw, Qx, Qy, Qz
17-53-55.434,20402, -0.866, 0.941, 1.359, -233.20, 289.27, -485.60, 15.017, -47.833, 5.083, 57.06, 10.15, -118.65, 0.483, 0.449, 0.176, -0.731
17-53-55.436,20405, -0.844, 1.015, 1.260, -238.39, 295.46, -489.07, 15.017, -47.833, 5.083, 57.83, 8.80, -118.81, 0.476, 0.449, 0.188, -0.732
17-53-55.440,20407, -0.842, 1.080, 1.208, -243.77, 303.61, -491.38, 15.017, -47.833, 5.083, 58.60, 7.43, -118.94, 0.469, 0.449, 0.199, -0.733
17-53-55.442,20410, -0.809, 1.139, 1.143, -249.39, 313.79, -492.50, 17.142, -44.667, 5.708, 59.40, 6.06, -119.04, 0.463, 0.450, 0.211, -0.734
17-53-55.444,20412, -0.776, 1.179, 1.078, -254.79, 325.62, -492.45, 17.142, -44.667, 5.708, 60.22, 4.67, -119.11, 0.456, 0.450, 0.224, -0.735
17-53-55.446,20415, -0.740, 1.226, 1.017, -259.44, 338.40, -491.14, 17.142, -44.667, 5.708, 61.07, 3.29, -119.15, 0.449, 0.450, 0.236, -0.735
17-53-55.450,20417, -0.712, 1.247, 0.971, -263.14, 351.30, -488.48, 17.142, -44.667, 5.708, 61.94, 1.90, -119.15, 0.442, 0.451, 0.248, -0.735
17-53-55.452,20420, -0.694, 1.248, 0.950, -266.11, 363.55, -484.24, 18.625, -41.625, 6.583, 62.85, 0.52, -119.12, 0.434, 0.451, 0.261, -0.734
17-53-55.454,20422, -0.660, 1.233, 0.941, -268.28, 374.43, -478.51, 18.625, -41.625, 6.583, 63.79, -0.85, -119.06, 0.427, 0.452, 0.273, -0.734
17-53-55.456,20425, -0.642, 1.223, 0.953, -269.36, 383.19, -471.55, 18.625, -41.625, 6.583, 64.75, -2.20, -118.97, 0.420, 0.453, 0.286, -0.733
17-53-55.460,20427, -0.629, 1.194, 0.960, -268.87, 389.15, -463.85, 18.625, -41.625, 6.583, 65.73, -3.53, -118.84, 0.413, 0.454, 0.298, -0.731
17-53-55.462,20430, -0.604, 1.159, 0.994, -266.93, 391.95, -455.69, 20.125, -38.808, 8.142, 66.72, -4.85, -118.69, 0.405, 0.455, 0.310, -0.730
17-53-55.464,20432, -0.572, 1.111, 1.036, -263.98, 391.29, -447.38, 20.125, -38.808, 8.142, 67.71, -6.13, -118.51, 0.398, 0.455, 0.323, -0.728
17-53-55.466,20435, -0.543, 1.060, 1.079, -260.22, 386.98, -439.19, 20.125, -38.808, 8.142, 68.70, -7.39, -118.32, 0.391, 0.456, 0.334, -0.726
17-53-55.470,20437, -0.516, 1.015, 1.125, -255.57, 378.73, -431.33, 20.125, -38.808, 8.142, 69.68, -8.62, -118.10, 0.384, 0.457, 0.346, -0.724
17-53-55.472,20440, -0.487, 0.961, 1.177, -250.03, 366.58, -423.73, 20.125, -38.808, 8.142, 70.63, -9.83, -117.87, 0.377, 0.457, 0.357, -0.722
17-53-55.474,20442, -0.460, 0.895, 1.232, -243.89, 350.92, -416.26, 20.125, -38.808, 8.142, 71.55, -11.01, -117.62, 0.370, 0.458, 0.368, -0.720
17-53-55.476,20445, -0.438, 0.794, 1.318, -237.56, 332.27, -408.72, 20.125, -38.808, 8.142, 72.43, -12.16, -117.37, 0.363, 0.457, 0.378, -0.718
17-53-55.480,20447, -0.420, 0.718, 1.380, -231.29, 311.34, -401.01, 20.125, -38.808, 8.142, 73.27, -13.29, -117.11, 0.357, 0.457, 0.388, -0.716
17-53-55.482,20450, -0.417, 0.625, 1.470, -225.35, 288.52, -393.26, 22.333, -32.333, 11.267, 74.05, -14.39, -116.84, 0.351, 0.457, 0.398, -0.714
17-53-55.484,20452, -0.433, 0.501, 1.580, -219.92, 264.12, -385.49, 22.333, -32.333, 11.267, 74.79, -15.47, -116.56, 0.344, 0.456, 0.407, -0.713
17-53-55.486,20455, -0.454, 0.392, 1.666, -215.27, 238.32, -377.74, 22.333, -32.333, 11.267, 75.46, -16.51, -116.27, 0.339, 0.454, 0.416, -0.711
17-53-55.490,20457, -0.475, 0.278, 1.726, -211.56, 211.71, -369.98, 22.333, -32.333, 11.267, 76.07, -17.54, -115.97, 0.333, 0.453, 0.425, -0.710
17-53-55.492,20460, -0.493, 0.196, 1.768, -209.01, 185.10, -362.07, 22.583, -29.417, 12.475, 76.63, -18.54, -115.66, 0.328, 0.451, 0.433, -0.709
17-53-55.494,20462, -0.517, 0.071, 1.812, -207.99, 159.62, -354.05, 22.583, -29.417, 12.475, 77.14, -19.52, -115.34, 0.323, 0.448, 0.441, -0.708
17-53-55.495,20465, -0.538, 0.027, 1.832, -209.03, 136.16, -345.88, 22.583, -29.417, 12.475, 77.58, -20.48, -115.00, 0.318, 0.446, 0.448, -0.707
17-53-55.497,20467, -0.565, -0.016, 1.845, -212.72, 115.55, -337.68, 22.583, -29.417, 12.475, 78.00, -21.42, -114.63, 0.314, 0.443, 0.455, -0.706
17-53-55.501,20470, -0.593, -0.045, 1.839, -219.30, 98.01, -329.39, 22.850, -26.958, 13.000, 78.40, -22.33, -114.24, 0.310, 0.439, 0.463, -0.705
17-53-55.503,20472, -0.624, -0.058, 1.813, -228.87, 83.45, -321.18, 22.850, -26.958, 13.000, 78.77, -23.23, -113.80, 0.306, 0.436, 0.470, -0.704
17-53-55.505,20475, -0.649, -0.049, 1.768, -241.13, 71.59, -313.08, 22.850, -26.958, 13.000, 79.14, -24.12, -113.32, 0.303, 0.432, 0.477, -0.703
17-53-55.509,20477, -0.675, -0.032, 1.721, -255.67, 62.14, -305.34, 22.850, -26.958, 13.000, 79.52, -24.98, -112.79, 0.300, 0.428, 0.484, -0.702
17-53-55.511,20480, -0.703, 0.008, 1.660, -271.80, 54.85, -298.23, 22.892, -24.250, 13.542, 79.91, -25.84, -112.19, 0.298, 0.424, 0.491, -0.700
17-53-55.513,20482, -0.735, 0.032, 1.558, -289.05, 49.70, -291.95, 22.892, -24.250, 13.542, 80.32, -26.68, -111.54, 0.295, 0.420, 0.499, -0.699
17-53-55.515,20485, -0.747, 0.074, 1.483, -306.88, 46.55, -286.68, 22.892, -24.250, 13.542, 80.76, -27.51, -110.83, 0.293, 0.415, 0.506, -0.697
17-53-55.519,20487, -0.751, 0.092, 1.437, -324.33, 45.11, -282.70, 22.892, -24.250, 13.542, 81.23, -28.34, -110.04, 0.291, 0.411, 0.514, -0.694
17-53-55.521,20490, -0.760, 0.124, 1.361, -340.15, 44.62, -279.82, 22.892, -24.250, 13.542, 81.75, -29.16, -109.20, 0.290, 0.406, 0.522, -0.692
17-53-55.523,20492, -0.755, 0.157, 1.269, -353.97, 44.22, -277.63, 22.892, -24.250, 13.542, 82.30, -29.97, -108.31, 0.288, 0.401, 0.530, -0.689
17-53-55.525,20495, -0.751, 0.172, 1.199, -366.72, 43.47, -275.37, 22.892, -24.250, 13.542, 82.88, -30.76, -107.36, 0.287, 0.396, 0.538, -0.686
17-53-55.529,20497, -0.743, 0.183, 1.129, -379.81, 42.56, -272.63, 22.892, -24.250, 13.542, 83.51, -31.55, -106.35, 0.285, 0.391, 0.546, -0.683
17-53-55.531,20500, -0.726, 0.196, 1.037, -393.60, 41.80, -269.38, 22.375, -19.433, 15.625, 84.18, -32.33, -105.29, 0.284, 0.386, 0.555, -0.680
17-53-55.533,20502, -0.711, 0.219, 0.942, -407.50, 41.44, -265.93, 22.375, -19.433, 15.625, 84.90, -33.09, -104.16, 0.283, 0.381, 0.563, -0.676
17-53-55.535,20505, -0.708, 0.231, 0.867, -420.68, 41.55, -262.51, 22.375, -19.433, 15.625, 85.65, -33.82, -102.97, 0.282, 0.376, 0.572, -0.672
17-53-55.537,20507, -0.728, 0.268, 0.764, -432.49, 42.01, -259.45, 22.375, -19.433, 15.625, 86.45, -34.54, -101.72, 0.281, 0.371, 0.581, -0.668
17-53-55.541,20510, -0.741, 0.294, 0.703, -442.77, 42.88, -256.93, 22.542, -17.808, 16.808, 87.31, -35.25, -100.41, 0.281, 0.365, 0.589, -0.664
17-53-55.543,20512, -0.735, 0.347, 0.629, -451.45, 44.29, -255.13, 22.542, -17.808, 16.808, 88.21, -35.93, -99.06, 0.280, 0.360, 0.598, -0.659
17-53-55.545,20515, -0.715, 0.369, 0.576, -458.67, 46.43, -254.04, 22.542, -17.808, 16.808, 89.15, -36.58, -97.66, 0.279, 0.354, 0.607, -0.654
17-53-55.549,20517, -0.674, 0.402, 0.489, -464.81, 49.13, -253.36, 22.542, -17.808, 16.808, 90.14, -37.23, -96.21, 0.279, 0.349, 0.616, -0.649
